"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"dec_time_50";"freq_A_50";"freq_B_50";"which_won_50"
"1836";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,42559523809524;7;500;5500;50,2980904025118;1356,40109456246;35,2785217406507;50,2980904025118;-1
"1837";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,29464285714286;6,85714285714286;500;5500;51,0999999999998;861,761539984746;32,5499999999999;51,0999999999998;-1
"1838";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,57142857142857;6,95833333333333;500;5500;50,1482349683371;1346,81466717123;33,7804082772826;50,1482349683371;-1
"1839";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,62202380952381;6,8452380952381;500;5500;51,4162625713748;981,515049732769;30,9169683435718;51,4162625713748;-1
"1840";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,56845238095238;6,76785714285714;500;5500;50,1551413717221;1131,06797221381;23,6843723144243;50,1551413717221;-1
"1841";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,36607142857143;6,79464285714286;500;5500;50,3999846506428;1650,19643826403;30,9351629924635;50,3999846506428;-1
"1842";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,62202380952381;6,875;500;5500;50,4434456732248;1264,2137125247;50,4434456732248;41,1418173930557;1
"1843";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,63095238095238;6,9702380952381;500;5500;50,8379682614388;1042,52311769239;50,8379682614388;39,9925350323318;1
"1844";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,44940476190476;6,64583333333333;500;5500;51,3659438092526;942,712035141726;32,8171307670225;51,3659438092526;-1
"1845";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,44345238095238;6,89285714285714;500;5500;50,3898240898517;895,597484708653;25,1949120449258;50,3898240898517;-1
