"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_30";"dec_time_30";"freq_A_30";"freq_B_30";"which_won_30"
"664";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,99702380952381;1,43154761904762;500;5500;30,409517846716;866,962768007796;13,7009915573116;30,409517846716;-1
"665";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,04464285714286;1,5327380952381;500;5500;30,9891378711913;1019,01658787891;12,7998612946225;30,9891378711913;-1
"666";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,05357142857143;1,47321428571429;500;5500;30,223915760203;1067,81295648237;6,04478315204061;30,223915760203;-1
"667";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,05654761904762;1,36309523809524;500;5500;31,4983791050778;1251,77814931241;31,4983791050778;10,7228524613031;1
"668";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,99702380952381;1,57738095238095;500;5500;30,0519881348818;889,169123113965;10,5501660473521;30,0519881348818;-1
"669";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1;1,57440476190476;500;5500;31,0843098361621;1079,72048996523;14,2469753415743;31,0843098361621;-1
"670";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,994047619047619;1,51190476190476;500;5500;30,5032670307584;1417,37794641543;6,43957859538232;30,5032670307584;-1
"671";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,01488095238095;1,39285714285714;500;5500;30,7347673140245;760,767562411382;5,18001696303784;30,7347673140245;-1
"672";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,952380952380952;1,38095238095238;500;5500;30,0900009650567;946,913392494456;10,9117585917239;30,0900009650567;-1
"673";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,973214285714286;1,38095238095238;500;5500;30,5103998702728;2052,6883784604;13,0758856586884;30,5103998702728;-1
"674";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,976190476190476;1,39583333333333;500;5500;32,0084580189307;599,405832631625;32,0084580189307;4,04317364449651;1
"675";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,988095238095238;1,375;500;5500;30,4616341256085;653,26770119052;6,0923268251217;30,4616341256085;-1
"676";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,958333333333333;1,51785714285714;500;5500;30,4783240018611;884,561163702889;7,9508671309203;30,4783240018611;-1
"677";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,958333333333333;1,42261904761905;500;5500;31,1099875815195;668,744269969449;9,70096386950608;31,1099875815195;-1
"678";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,02083333333333;1,48214285714286;500;5500;30,3649656015398;1104,83183538396;13,7132102716631;30,3649656015398;-1
"679";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,979166666666667;1,45535714285714;500;5500;30,4009149751845;1163,7231012498;13,6279963681862;30,4009149751845;-1
"680";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,949404761904762;1,4702380952381;500;5500;31,0846821426317;1271,45758667085;6,59372045449763;31,0846821426317;-1
"681";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,955357142857143;1,35119047619048;500;5500;30,8922289511369;1073,19969067767;30,8922289511369;8,96871163097522;1
"682";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,907738095238095;1,32738095238095;500;5500;31,5786436854932;1187,71350668066;14,9217766865517;31,5786436854932;-1
"683";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,00595238095238;1,57738095238095;500;5500;30,4224619673777;795,632528759416;7,95132528692826;30,4224619673777;-1
"684";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,01488095238095;1,35416666666667;500;5500;30,2341229457398;847,356889299633;30,2341229457398;11,4217797795017;1
"685";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,994047619047619;1,4672619047619;500;5500;32,7950325301758;2206,75192976105;7,85714321035462;32,7950325301758;-1
"686";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,994047619047619;1,43452380952381;500;5500;30,4731895076212;672,532345693475;6,28313185724149;30,4731895076212;-1
"687";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,967261904761905;1,41964285714286;500;5500;30,234664701931;888,518940437387;30,234664701931;17,6092003209049;1
